menu_id,restaurant_id,dish_name,cuisine,is_vegetarian,is_vegan
3440,257,Sushi Rolls,Japanese,True,True
3441,257,Pocky,Japanese,True,True
3442,257,Tantanmen,Japanese,True,True
3443,257,Tamago Kake Gohan,Japanese,True,True
3444,257,Tempura,Japanese,True,True
3445,257,Tonkotsu Ramen,Japanese,False,False
3446,257,Takoyaki,Japanese,True,True
3447,257,Green Curry,Japanese,True,True
3448,258,Yu Xiang Rou Si (Fish-Fragrant Pork Slivers),Chinese,False,False
3449,258,Steamed Fish,Chinese,False,False
3450,258,Hairy Crab,Chinese,True,True
3451,258,American Chopsuey,Chinese,True,True
3452,258,Beijing Roast Duck,Chinese,True,True
3453,258,Char Siu,Chinese,True,True
3454,258,Schezwan Fried Rice,Chinese,True,True
3455,258,Guilin Rice Noodles,Chinese,True,True
3456,258,Gobi Manchurian,Chinese,True,True
3457,258,Chicken with Black Bean Sauce,Chinese,False,False
3458,258,Beggar's Chicken,Chinese,False,False
3459,258,Xiao Long Bao (Soup Dumplings),Chinese,True,True
3460,258,Lanzhou Beef Noodle Soup,Chinese,False,False
3461,258,Buddha Jumps Over the Wall,Chinese,True,True
3462,258,Shrimp Lo Mein,Chinese,True,True
3463,258,Chilli Mushroom,Chinese,True,True
3464,258,Braised Pork Belly (Hong Shao Rou),Chinese,False,False
3465,258,Ma La Xiang Guo (Spicy Dry Pot),Chinese,True,True
3466,259,Kadai Paneer,Indian,True,False
3467,259,Boondi Raita,Indian,True,True
3468,259,Gulab Jamun,Indian,True,True
3469,259,Jackfruit Curry,Indian,True,True
3470,259,Sheer Khurma,Indian,True,True
3471,259,Sarson da Saag & Makki di Roti,Indian,True,True
3472,259,Chaat,Indian,True,True
3473,259,Paneer Butter Masala,Indian,True,False
3474,259,Gajar Ka Halwa,Indian,True,True
3475,259,Lassi,Indian,True,True
3476,260,Masala Dosa,Indian,True,True
3477,260,Vegetable Pulao,Indian,True,True
3478,260,Boondi Raita,Indian,True,True
3479,260,Kala Chana Curry,Indian,True,True
3480,260,Aamras Poori,Indian,True,True
3481,260,Pav Bhaji,Indian,True,True
3482,260,Sarson da Saag & Makki di Roti,Indian,True,True
3483,260,Chole Bhature,Indian,True,True
3484,260,Potato Curry,Indian,True,True
3485,260,Pakora,Indian,True,True
3486,261,Bombil Fry,Indian,True,True
3487,261,Pickle,Indian,True,True
3488,261,Paneer Tikka,Indian,True,False
3489,261,Rava Idli,Indian,True,True
3490,261,Kerala Fish Curry,Indian,False,False
3491,261,Kadhi Pakoda,Indian,True,True
3492,261,Aamras Poori,Indian,True,True
3493,261,Misi Roti,Indian,True,True
3494,261,Aloo Tikki,Indian,True,True
3495,261,Pav Bhaji,Indian,True,True
3496,261,Pesarattu,Indian,True,True
3497,261,Daal Makhani,Indian,True,True
3498,261,Puri,Indian,True,True
3499,261,Paneer Butter Masala,Indian,True,False
3500,261,Pineaple Pachadi,Indian,True,True
3501,261,Pakora,Indian,True,True
3502,261,Samosa,Indian,True,True
3503,262,Jian Bing Guo Zi (Savory Crepe),Chinese,True,True
3504,262,American Chopsuey,Chinese,True,True
3505,262,Chilli Paneer,Chinese,True,False
3506,262,Schezwan Fried Rice,Chinese,True,True
3507,262,Di San Xian (Three Delicacies Stir-fry),Chinese,True,True
3508,262,Guilin Rice Noodles,Chinese,True,True
3509,262,Gobi Manchurian,Chinese,True,True
3510,262,Har Gow (Shrimp Dumplings),Chinese,True,True
3511,262,Kung Pao Chicken,Chinese,False,False
3512,262,Cucumber Salad,Chinese,True,True
3513,262,Tangyuan (Glutinous Rice Balls),Chinese,True,True
3514,262,Braised Short Ribs,Chinese,True,True
3515,262,Oysters with Black Bean Sauce,Chinese,True,True
3516,262,Wood Ear Mushroom Salad,Chinese,True,True
3517,262,Chilli Mushroom,Chinese,True,True
3518,263,Steamed Fish,Chinese,False,False
3519,263,Pork Ribs with Black Bean Sauce,Chinese,False,False
3520,263,Shui Jing Xia (Steamed Shrimp),Chinese,True,True
3521,263,Dry-Fried Green Beans,Chinese,True,True
3522,263,Schezwan Fried Rice,Chinese,True,True
3523,263,Potato Stir-fry,Chinese,True,True
3524,263,Chicken with Black Bean Sauce,Chinese,False,False
3525,263,Biang Biang Noodles,Chinese,True,True
3526,263,Chow Mein,Chinese,True,True
3527,263,Kung Pao Chicken,Chinese,False,False
3528,263,Congee,Chinese,True,True
3529,263,Wood Ear Mushroom Salad,Chinese,True,True
3530,263,American Chopsuey,Chinese,True,True
3531,264,Lobster with Ginger and Scallions,Chinese,True,True
3532,264,Chilli Paneer,Chinese,True,False
3533,264,Schezwan Fried Rice,Chinese,True,True
3534,264,Bo Cai Chao Fan (Bok Choy Fried Rice),Chinese,True,True
3535,264,Gobi Manchurian,Chinese,True,True
3536,264,Stinky Tofu,Chinese,True,True
3537,264,Beggar's Chicken,Chinese,False,False
3538,264,Shui Zhu Niu Rou (Water Boiled Beef),Chinese,False,False
3539,264,Wood Ear Mushroom Salad,Chinese,True,True
3540,264,Braised Short Ribs,Chinese,True,True
3541,264,Wuxi Spareribs,Chinese,True,True
3542,264,Gan Bian Si Ji Dou (Dry-Fried Green Beans),Chinese,True,True
3543,264,Nai Lao (Custard Tarts),Chinese,True,True
3544,264,Siu Mai (Pork and Shrimp Dumplings),Chinese,False,False
3545,264,Chilli Mushroom,Chinese,True,True
3546,264,Char Siu Bao (BBQ Pork Buns),Chinese,False,False
3547,264,American Chopsuey,Chinese,True,True
3548,265,Mango Pudding,Chinese,True,True
3549,265,Schezwan Fried Rice,Chinese,True,True
3550,265,Gobi Manchurian,Chinese,True,True
3551,265,Spicy Cucumber Salad,Chinese,True,True
3552,265,Lanzhou Beef Noodle Soup,Chinese,False,False
3553,265,Chilli Mushroom,Chinese,True,True
3554,265,Yang Zhi Gan Lu (Mango Sago Dessert),Chinese,True,True
3555,265,Rou Jia Mo (Meat Sandwich),Chinese,True,True
3556,266,Kheer,Indian,True,True
3557,266,Aamras Poori,Indian,True,True
3558,266,Pav Bhaji,Indian,True,True
3559,266,Aloo Tikki,Indian,True,True
3560,266,Sarson da Saag & Makki di Roti,Indian,True,True
3561,266,Puri,Indian,True,True
3562,266,Egg Curry,Indian,True,True
3563,266,Aloo Paratha,Indian,True,True
3564,266,Bhatura,Indian,True,True
3565,266,Pakora,Indian,True,True
3566,267,Castella,Japanese,True,True
3567,267,Udon Noodles,Japanese,True,True
3568,267,Abekawa Mochi,Japanese,True,True
3569,267,Sushi Rolls,Japanese,True,True
3570,267,Strawberry Daifuku,Japanese,True,True
3571,267,Takoyaki,Japanese,True,True
3572,267,Warabi Mochi,Japanese,True,True
3573,267,Burdock Root,Japanese,True,True
3574,267,Tonkotsu Ramen,Japanese,False,False
3575,267,Furikake,Japanese,True,True
3576,267,Onigiri,Japanese,True,True
3577,267,Shiitake Mushrooms,Japanese,True,True
3578,267,Enoki Mushrooms,Japanese,True,True
3579,268,Vegetable Fried Rice,Chinese,True,True
3580,268,American Chopsuey,Chinese,True,True
3581,268,Pork Ribs with Black Bean Sauce,Chinese,False,False
3582,268,Spicy Tofu,Chinese,True,True
3583,268,Soy Milk,Chinese,True,True
3584,268,Chilli Paneer,Chinese,True,False
3585,268,Fu Qi Fei Pian (Husband and Wife Lung Slices),Chinese,True,True
3586,268,Red Bean Buns,Chinese,True,True
3587,268,Gobi Manchurian,Chinese,True,True
3588,268,Tang Yuan (Glutinous Rice Balls),Chinese,True,True
3589,268,Sweet and Sour Fish,Chinese,False,False
3590,268,Shrimp Lo Mein,Chinese,True,True
3591,268,Congee,Chinese,True,True
3592,268,Chongqing Noodles,Chinese,True,True
3593,268,Chilli Mushroom,Chinese,True,True
3594,268,Sweet and Sour Spare Ribs,Chinese,True,True
3595,268,Seaweed Salad,Chinese,True,True
3596,269,Chawanmushi,Japanese,True,True
3597,269,Matcha Ice Cream,Japanese,True,False
3598,269,Udon Noodles,Japanese,True,True
3599,269,Gyoza,Japanese,True,True
3600,269,Sukiyaki,Japanese,True,True
3601,269,Yatsuhashi,Japanese,True,True
3602,269,Sushi Rolls,Japanese,True,True
3603,269,Yellow Curry,Japanese,True,True
3604,269,Akashiyaki,Japanese,True,True
3605,269,Negiyaki,Japanese,True,True
3606,269,Ikayaki,Japanese,True,True
3607,269,Katsudon,Japanese,True,True
3608,269,Beef Curry,Japanese,False,False
3609,269,Wakame Seaweed,Japanese,True,True
3610,269,Japanese Cucumber,Japanese,True,True
3611,269,Tsukemono,Japanese,True,True
3612,270,Cong You Bing (Scallion Pancakes),Chinese,True,True
3613,270,Chilli Paneer,Chinese,True,False
3614,270,Gobi Manchurian,Chinese,True,True
3615,270,Chicken with Black Bean Sauce,Chinese,False,False
3616,270,Sesame Chicken,Chinese,False,False
3617,270,Cucumber Salad,Chinese,True,True
3618,270,American Chopsuey,Chinese,True,True
3619,270,Rou Jia Mo (Meat Sandwich),Chinese,True,True
3620,271,Macher Jhol,Indian,True,True
3621,271,Thali,Indian,True,True
3622,271,Jalebi,Indian,True,True
3623,271,Boondi Raita,Indian,True,True
3624,271,Mixed Vegetable Curry,Indian,True,True
3625,271,Aamras Poori,Indian,True,True
3626,271,Chicken 65,Indian,False,False
3627,271,Pav Bhaji,Indian,True,True
3628,271,Rajma Chawal,Indian,True,True
3629,271,Mutton Rogan Josh,Indian,True,True
3630,271,Sarson da Saag & Makki di Roti,Indian,True,True
3631,271,Poha,Indian,True,True
3632,271,Tandoori Fish,Indian,False,False
3633,271,Kozhikodan Biryani,Indian,True,True
3634,271,Shahi Paneer,Indian,True,False
3635,271,Potato Curry,Indian,True,True
3636,271,Pakora,Indian,True,True
3637,272,Ma La Tang (Spicy Hot Pot),Chinese,True,True
3638,272,Chicken Chow Mein,Chinese,False,False
3639,272,Cong You Bing (Scallion Pancakes),Chinese,True,True
3640,272,American Chopsuey,Chinese,True,True
3641,272,Sichuan Peppercorn Chicken,Chinese,False,False
3642,272,Potstickers,Chinese,True,True
3643,272,Chilli Paneer,Chinese,True,False
3644,272,Dan Ta (Egg Tarts),Chinese,True,True
3645,272,Har Gow (Shrimp Dumplings),Chinese,True,True
3646,272,Yu Xiang Qie Zi (Fish-Fragrant Eggplant),Chinese,False,False
3647,272,Tea Eggs,Chinese,True,True
3648,272,Ba Si Xia (Spicy Crayfish),Chinese,False,False
3649,272,Suan La Tu Dou Si (Hot and Sour Potato Shreds),Chinese,True,True
3650,272,Gong Bao Ji Ding (Kung Pao Chicken),Chinese,False,False
3651,272,Wood Ear Mushroom Salad,Chinese,True,True
3652,272,Thousand-Year Egg,Chinese,True,True
3653,273,Besan Ladoo,Indian,True,True
3654,273,Vegetable Pulao,Indian,True,True
3655,273,Boondi Raita,Indian,True,True
3656,273,Rava Idli,Indian,True,True
3657,273,Jackfruit Curry,Indian,True,True
3658,273,Aamras Poori,Indian,True,True
3659,273,Misi Roti,Indian,True,True
3660,273,Pav Bhaji,Indian,True,True
3661,273,Pakora,Indian,True,True
3662,274,Macher Jhol,Indian,True,True
3663,274,Chicken Sukka,Indian,False,False
3664,274,Mango Lassi,Indian,True,True
3665,274,Boondi Raita,Indian,True,True
3666,274,Pav Bhaji,Indian,True,True
3667,274,Aloo Tikki,Indian,True,True
3668,274,Sarson da Saag & Makki di Roti,Indian,True,True
3669,274,Potato Curry,Indian,True,True
3670,275,Fried Noodles,Chinese,True,True
3671,275,Chilli Paneer,Chinese,True,False
3672,275,Schezwan Fried Rice,Chinese,True,True
3673,275,Walnut Shrimp,Chinese,True,True
3674,275,Gobi Manchurian,Chinese,True,True
3675,275,Potato Stir-fry,Chinese,True,True
3676,275,Scallops with Garlic Sauce,Chinese,True,True
3677,275,Beggar's Chicken,Chinese,False,False
3678,275,Wuxi Spareribs,Chinese,True,True
3679,275,Chilli Mushroom,Chinese,True,True
3680,275,American Chopsuey,Chinese,True,True
3681,276,Ma La Tang (Spicy Hot Pot),Chinese,True,True
3682,276,Chicken Chow Mein,Chinese,False,False
3683,276,Knife Shaved Noodles,Chinese,True,True
3684,276,West Lake Vinegar Fish,Chinese,False,False
3685,276,Dou Hua (Tofu Pudding),Chinese,True,True
3686,276,Gobi Manchurian,Chinese,True,True
3687,276,Potato Stir-fry,Chinese,True,True
3688,276,Beggar's Chicken,Chinese,False,False
3689,276,Yangzhou Fried Rice,Chinese,True,True
3690,276,Dumplings (Jiaozi),Chinese,True,True
3691,276,Baozi (Steamed Filled Buns),Chinese,True,True
3692,276,Spicy Tofu,Chinese,True,True
3693,276,Congee,Chinese,True,True
3694,276,Chilli Mushroom,Chinese,True,True
3695,276,Red Bean Buns,Chinese,True,True
3696,277,Vegetable Jalfrezi,Indian,True,True
3697,277,Schezwan Chicken,Indian,False,False
3698,277,Boondi Raita,Indian,True,True
3699,277,Bhelpuri,Indian,True,True
3700,277,Litti Chokha,Indian,True,True
3701,277,Kadhi Pakoda,Indian,True,True
3702,277,Chicken Chettinad,Indian,False,False
3703,277,Pakora,Indian,True,True
3704,277,Hyderabadi Biryani,Indian,True,True
3705,277,Pesarattu,Indian,True,True
3706,277,Mutton Biryani,Indian,True,True
3707,277,Pani Puri,Indian,True,True
3708,277,Gatte Ki Sabzi,Indian,True,True
3709,277,Puri,Indian,True,True
3710,277,Shahi Paneer,Indian,True,False
3711,277,Chicken 65,Indian,False,False
3712,277,Lassi,Indian,True,True
3713,278,Zongzi (Sticky Rice Dumplings),Chinese,True,True
3714,278,Schezwan Fried Rice,Chinese,True,True
3715,278,Egg Drop Soup,Chinese,True,True
3716,278,Gobi Manchurian,Chinese,True,True
3717,278,Biang Biang Noodles,Chinese,True,True
3718,278,Lotus Leaf Wrapped Rice,Chinese,True,True
3719,278,Dim Sum (various),Chinese,True,True
3720,278,Chilli Mushroom,Chinese,True,True
3721,278,You Tiao (Fried Doughsticks),Chinese,True,True
3722,278,Red Bean Buns,Chinese,True,True
3723,279,Gyoza,Japanese,True,True
3724,279,Udon Noodles,Japanese,True,True
3725,279,Ginger,Japanese,True,True
3726,279,Karinto,Japanese,True,True
3727,279,Pocky,Japanese,True,True
3728,279,Akashiyaki,Japanese,True,True
3729,279,Champon,Japanese,True,True
3730,279,Tamagoyaki,Japanese,True,True
3731,279,Tonkotsu Ramen,Japanese,False,False
3732,279,Takoyaki,Japanese,True,True
3733,279,Zaru Udon,Japanese,True,True
3734,279,Pork Cutlet Curry,Japanese,False,False
3735,280,Macher Jhol,Indian,True,True
3736,280,Boondi Raita,Indian,True,True
3737,280,Chicken Biryani Hyderabad,Indian,False,False
3738,280,Tandoori Fish,Indian,False,False
3739,280,Khichdi,Indian,True,True
3740,280,Sarson da Saag & Makki di Roti,Indian,True,True
3741,280,Chicken Tikka Masala,Indian,False,False
3742,281,Gomoku Yakisoba,Japanese,True,True
3743,281,Matcha Ice Cream,Japanese,True,False
3744,281,Udon Noodles,Japanese,True,True
3745,281,Chuka Idon,Japanese,True,True
3746,281,Gyoza,Japanese,True,True
3747,281,Senbei,Japanese,True,True
3748,281,Uni Don,Japanese,True,True
3749,281,Tonkotsu Ramen,Japanese,False,False
3750,281,Green Curry,Japanese,True,True
3751,282,Sushi,Japanese,True,True
3752,282,Udon Noodles,Japanese,True,True
3753,282,Chuka Idon,Japanese,True,True
3754,282,Yellow Curry,Japanese,True,True
3755,282,Zaru Soba,Japanese,True,True
3756,282,Akashiyaki,Japanese,True,True
3757,282,Sashimi,Japanese,True,True
3758,282,Sapporo Ramen,Japanese,True,True
3759,282,Crepe,Japanese,True,True
3760,282,Kare Pan,Japanese,True,True
3761,282,Tonkotsu Ramen,Japanese,False,False
3762,282,Takenoko Gohan,Japanese,True,True
3763,283,Sandesh,Indian,True,True
3764,283,Jalebi,Indian,True,True
3765,283,Kofta Curry,Indian,True,True
3766,283,Gobi Manchurian,Indian,True,True
3767,283,Gulab Jamun,Indian,True,True
3768,283,Aamras Poori,Indian,True,True
3769,283,Pav Bhaji,Indian,True,True
3770,283,Mutton Rogan Josh,Indian,True,True
3771,283,Pani Puri,Indian,True,True
3772,283,Chole Bhature,Indian,True,True
3773,283,Aloo Paratha,Indian,True,True
3774,283,Dahi Puri,Indian,True,True
3775,283,Tandoori Chicken,Indian,False,False
3776,283,Pakora,Indian,True,True
3777,284,Ma La Tang (Spicy Hot Pot),Chinese,True,True
3778,284,Beijing Roast Duck,Chinese,True,True
3779,284,Zongzi (Sticky Rice Dumplings),Chinese,True,True
3780,284,Stir-fried Bok Choy,Chinese,True,True
3781,284,Chilli Paneer,Chinese,True,False
3782,284,Schezwan Fried Rice,Chinese,True,True
3783,284,Dou Hua (Tofu Pudding),Chinese,True,True
3784,284,Steamed Buns (Mantou),Chinese,True,True
3785,284,Gobi Manchurian,Chinese,True,True
3786,284,Siu Mai (Pork and Shrimp Dumplings),Chinese,False,False
3787,284,Potato Stir-fry,Chinese,True,True
3788,284,Lanzhou Beef Noodle Soup,Chinese,False,False
3789,284,Ba Si Xia (Spicy Crayfish),Chinese,False,False
3790,284,Sticky Rice (Nian Gao),Chinese,True,True
3791,284,Nai Lao (Custard Tarts),Chinese,True,True
3792,284,Chilli Mushroom,Chinese,True,True
3793,284,American Chopsuey,Chinese,True,True
3794,284,Sichuan Peppercorn Chicken,Chinese,False,False
3795,285,Lanzhou Hand-Pulled Noodles,Chinese,True,True
3796,285,Fermented Bean Curd,Chinese,True,True
3797,285,Chilli Paneer,Chinese,True,False
3798,285,Mooncakes,Chinese,True,True
3799,285,Gobi Manchurian,Chinese,True,True
3800,285,Vegetable Chow Mein,Chinese,True,True
3801,285,American Chopsuey,Chinese,True,True
3802,285,Rou Jia Mo (Meat Sandwich),Chinese,True,True
3803,286,Shrimp Fried Rice,Chinese,True,True
3804,286,Fried Noodles,Chinese,True,True
3805,286,Beef with Broccoli,Chinese,False,False
3806,286,Chilli Paneer,Chinese,True,False
3807,286,Schezwan Fried Rice,Chinese,True,True
3808,286,Walnut Shrimp,Chinese,True,True
3809,286,Lotus Leaf Wrapped Rice,Chinese,True,True
3810,286,Spicy Cucumber Salad,Chinese,True,True
3811,286,Noodle Soup,Chinese,True,True
3812,286,Qing Zheng Yu (Steamed Fish),Chinese,False,False
3813,286,Chilli Mushroom,Chinese,True,True
3814,286,American Chopsuey,Chinese,True,True
3815,287,Ma La Tang (Spicy Hot Pot),Chinese,True,True
3816,287,Beijing Roast Duck,Chinese,True,True
3817,287,Garlic Eggplant,Chinese,True,True
3818,287,Chilli Paneer,Chinese,True,False
3819,287,Schezwan Fried Rice,Chinese,True,True
3820,287,Spicy Crayfish,Chinese,False,False
3821,287,Sesame Chicken,Chinese,False,False
3822,287,Sticky Rice (Nian Gao),Chinese,True,True
3823,287,Dim Sum (various),Chinese,True,True
3824,287,Rou Jia Mo (Meat Sandwich),Chinese,True,True
3825,288,Ma La Tang (Spicy Hot Pot),Chinese,True,True
3826,288,Sweet and Sour Chicken,Chinese,False,False
3827,288,Vegetable Fried Rice,Chinese,True,True
3828,288,Pork Ribs with Black Bean Sauce,Chinese,False,False
3829,288,Zongzi (Sticky Rice Dumplings),Chinese,True,True
3830,288,Beef with Black Bean Sauce,Chinese,False,False
3831,288,Chicken and Corn Soup,Chinese,False,False
3832,288,Gobi Manchurian,Chinese,True,True
3833,288,Baozi (Steamed Filled Buns),Chinese,True,True
3834,288,Jian Bing (Savory Crepe),Chinese,True,True
3835,288,Spicy Tofu,Chinese,True,True
3836,288,Sweet and Sour Fish,Chinese,False,False
3837,288,Shrimp Lo Mein,Chinese,True,True
3838,288,Yunnan Rice Noodles,Chinese,True,True
3839,288,American Chopsuey,Chinese,True,True
3840,288,Thousand-Year Egg,Chinese,True,True
3841,289,Anmitsu,Japanese,True,True
3842,289,Gyoza,Japanese,True,True
3843,289,Yellow Curry,Japanese,True,True
3844,289,Sushi Rolls,Japanese,True,True
3845,289,Kakigori,Japanese,True,True
3846,289,Hayashi Rice,Japanese,True,True
3847,289,Ginger,Japanese,True,True
3848,289,Udon,Japanese,True,True
3849,289,Tendon,Japanese,True,True
3850,289,Purin,Japanese,True,True
3851,289,Miso Soup,Japanese,True,True
3852,289,Tonkatsu,Japanese,True,True
3853,289,Matsutake Gohan,Japanese,True,True
3854,289,Green Onions,Japanese,True,True
3855,289,Tonkotsu Ramen,Japanese,False,False
3856,289,Japanese Sweet Potato,Japanese,True,True
3857,289,Jam Pan,Japanese,True,True
3858,289,Enoki Mushrooms,Japanese,True,True
3859,290,Anmitsu,Japanese,True,True
3860,290,Matcha Ice Cream,Japanese,True,False
3861,290,Udon Noodles,Japanese,True,True
3862,290,Gyoza,Japanese,True,True
3863,290,Hojicha Pudding,Japanese,True,True
3864,290,Sushi Rolls,Japanese,True,True
3865,290,Chicken Katsu Curry,Japanese,False,False
3866,290,Yatsuhashi,Japanese,True,True
